"TaxAssessedValue","SqFtTotLiving","ZipCode"
214000,3040,"98168"
394000,1930,"98144"
277000,1730,"98002"
268000,1740,"98108"
149000,930,"98108"
144000,950,"98055"
405000,1530,"98008"
496000,1730,"98008"
436000,2220,"98008"
366000,1220,"98008"
413000,1430,"98008"
430000,2030,"98008"
446000,1560,"98008"
370000,1250,"98008"
394000,1250,"98008"
438000,1990,"98008"
408000,1430,"98008"
631000,2770,"98052"
570000,2250,"98052"
600000,2300,"98052"
300000,1330,NA
394000,1560,"98008"
428000,1580,"98008"
479000,2150,"98008"
494000,1990,"98052"
1172000,5510,"98199"
1125000,3960,"98199"
515000,1920,"98199"
619000,2500,"98199"
656000,1960,"98199"
406000,2620,"98092"
366000,3084,"98092"
294000,1700,"98042"
366000,1510,"98042"
249000,1580,"98051"
289000,2040,"98051"
272000,1110,"98059"
769000,4660,"98059"
266000,1280,"98059"
367000,1820,"98059"
461000,2780,"98059"
479000,2520,"98045"
367000,2040,"98045"
967000,4480,"98126"
972000,4620,"98006"
455000,1920,"98006"
473000,2790,"98006"
1413000,5320,"98029"
280000,960,"98024"
444000,1440,"98024"
408000,1980,"98024"
334000,1620,"98024"
350000,920,NA
345000,860,NA
211000,1590,"98023"
227000,2380,"98023"
211000,1620,"98023"
207000,1540,"98023"
212000,1630,"98023"
213000,1700,"98023"
216000,1700,"98023"
221000,1740,"98023"
438000,1320,"98033"
805000,3150,"98033"
694000,2080,"98033"
1503000,4750,"98033"
706000,2800,"98033"
436000,2400,"98074"
551000,2940,"98074"
474000,1720,"98074"
542000,2550,"98074"
607000,2340,"98074"
929000,4140,"98074"
405000,1200,"98074"
690000,2470,"98074"
889000,3700,NA
580000,2410,"98033"
641000,2890,"98033"
272000,1550,"98058"
274000,1500,"98058"
271000,1540,"98058"
268000,1530,"98058"
310000,2170,"98058"
253000,1260,"98058"
266000,1530,"98058"
267000,1550,"98058"
50000,2217,"98030"
386000,2643,"98030"
286000,2130,"98001"
284000,2450,"98030"
436000,2280,"98034"
238000,1680,"98030"
1533000,3010,"98112"
977000,2320,"98112"
1184000,2890,"98112"
146000,1090,"98002"
208000,1326,NA
784000,3340,"98053"
724000,2810,"98053"
433000,1700,"98053"
567000,3580,"98053"
478000,2060,"98053"
391000,2550,NA
269000,1790,"98118"
174000,1300,"98118"
257000,2020,"98118"
362000,980,"98122"
414000,3045,"98122"
488000,7750,"98122"
498000,1930,"98115"
324000,2370,"98001"
246000,1840,"98001"
463000,1350,"98007"
475000,1530,"98007"
475000,1530,"98007"
499000,1530,"98007"
497000,1530,"98007"
505000,3150,"98034"
402000,1960,"98034"
658000,2630,"98052"
673000,2690,"98052"
672000,2760,"98052"
696000,2820,"98052"
628000,2360,"98052"
654000,2540,"98052"
633000,2360,"98052"
271000,2350,"98118"
306000,1950,"98144"
377000,1690,"98144"
262000,2030,"98108"
386000,2120,"98108"
295000,2370,"98108"
258000,850,"98198"
908000,4218,NA
387000,1860,"98166"
211000,1150,"98022"
213000,1370,"98022"
472000,4110,"98022"
327000,3210,"98022"
358000,2060,"98022"
502000,4126,"98022"
587000,1010,"98092"
587000,2050,"98092"
272874,3080,"98022"
645000,3510,"98022"
2000,4260,"98023"
391000,1540,"98042"
259000,1480,"98042"
404000,1820,"98042"
188000,1640,"98042"
368000,900,"98103"
446000,1290,NA
408000,1580,"98107"
524000,2480,"98103"
469000,1250,"98107"
386000,1440,"98052"
519000,2610,"98052"
639000,2610,"98053"
349000,1500,"98133"
409000,1800,"98133"
365000,1950,"98133"
779000,3640,"98028"
467000,2440,"98028"
618000,2420,"98072"
376000,1680,"98019"
457000,2340,"98019"
510000,2700,"98019"
294000,1940,"98058"
300000,2280,"98058"
299000,2230,"98058"
274000,1890,"98058"
287000,1860,"98058"
306000,2170,"98058"
346000,3220,"98058"
1420000,4210,"98199"
368000,840,"98199"
868000,3690,"98199"
720000,2040,"98199"
561000,2330,"98199"
614000,1970,"98199"
549000,1520,"98199"
460000,1450,"98115"
565000,2080,"98115"
542000,2400,"98115"
529000,2270,"98115"
560000,2170,"98115"
428000,1440,"98115"
421000,1350,"98115"
352000,860,"98115"
711000,2400,"98115"
408000,1120,"98115"
477000,1830,"98115"
453000,1440,"98115"
474000,1610,"98115"
428000,1460,"98107"
495000,1730,"98107"
403000,1750,"98107"
534000,1510,"98107"
516000,2270,"98177"
342000,620,"98177"
342000,990,"98177"
437000,1410,"98177"
427000,1480,"98177"
607000,2320,"98177"
637000,2880,"98177"
195000,1450,"98168"
206000,2000,"98168"
NA,2240,"98125"
175000,1200,"98002"
244000,1976,NA
450000,2200,"98166"
375000,2890,"98108"
242000,1560,"98168"
312000,1870,"98168"
226000,1300,"98168"
141000,790,"98168"
180000,730,"98108"
419000,1870,"98144"
260000,1990,"98178"
259000,850,"98108"
206000,790,"98108"
220000,920,"98108"
585000,2510,"98033"
1096000,3270,"98005"
888000,3000,"98005"
748000,3010,"98005"
453000,2370,"98052"
1139000,2600,"98033"
746000,2290,"98033"
755000,2620,"98033"
847000,2790,"98033"
565000,1190,"98033"
1115000,3280,"98033"
552000,1510,"98033"
660000,2180,"98033"
676000,2140,"98033"
996000,3270,"98033"
744000,2190,"98033"
366000,1080,"98033"
760000,2020,"98033"
534000,950,"98033"
1295000,4070,"98033"
544000,1300,"98033"
552000,1550,"98033"
538000,1610,"98033"
1217000,2990,NA
576000,2770,"98053"
529000,2380,"98053"
1152000,4770,"98053"
1093000,4200,"98053"
1011000,3420,"98005"
709000,2190,"98005"
841000,3780,"98072"
607000,3310,"98053"
628000,3120,"98053"
288000,2641,"98031"
273000,2490,"98030"
268000,1950,"98056"
712000,1530,"98112"
705000,1590,"98112"
1312000,4470,"98102"
631000,2770,"98102"
1539000,4730,"98102"
1082000,2160,"98102"
1476000,3940,"98112"
1085000,2750,"98112"
1873000,4260,"98112"
885000,3330,"98112"
1258000,4100,"98112"
756000,2490,"98112"
192000,1350,"98042"
168000,1230,"98042"
206000,1300,"98042"
256000,1790,"98042"
266000,2180,"98042"
387000,2320,"98042"
452000,2500,"98070"
343000,2443,NA
230000,1300,"98070"
432000,1160,"98070"
232000,1563,"98070"
432000,2620,"98166"
746000,1200,"98031"
746000,760,"98031"
746000,2230,"98031"
253000,1900,"98031"
249000,770,"98058"
502000,2460,"98058"
349000,2260,"98058"
697000,4540,"98058"
447000,1820,"98058"
333000,1700,"98058"
393000,2590,"98038"
358000,1770,"98072"
300000,1950,"98058"
319000,2520,"98058"
337000,1830,"98058"
323000,2410,"98058"
306000,1960,"98058"
293000,1990,"98058"
297000,1960,"98058"
301000,2020,"98058"
306000,2230,"98058"
305000,2020,"98058"
261000,1500,"98058"
249000,1420,"98058"
249000,1210,"98058"
277000,1560,"98058"
294000,2090,"98058"
261000,1410,"98058"
2122000,6050,"98005"
379000,2980,"98042"
362000,2154,NA
374000,2406,"98030"
287000,2170,"98001"
449000,2460,"98034"
432000,2280,"98034"
263000,2260,"98030"
485000,1460,"98107"
468000,1710,"98107"
420000,1390,"98107"
412000,1080,"98103"
401000,950,"98117"
437000,1280,"98117"
850000,3760,"98117"
574000,1970,"98117"
467000,1700,"98117"
657000,2580,"98117"
496000,1240,"98117"
491000,1580,"98117"
420000,1480,"98117"
414000,1260,"98117"
369000,930,"98117"
356000,1130,"98117"
483000,1830,"98117"
521000,1970,"98117"
387000,960,"98117"
637000,2370,"98117"
413000,1150,"98117"
587000,2460,"98117"
511000,1360,"98117"
410000,930,"98117"
198000,1340,"98032"
164000,1160,"98032"
190000,1600,"98032"
158000,500,"98032"
158000,860,"98032"
212000,1160,"98032"
259000,2980,"98030"
195000,950,"98118"
363000,1410,"98122"
379000,1170,"98122"
499000,2020,"98116"
459000,1840,"98116"
450000,2000,"98116"
332000,2300,"98001"
482000,1530,"98007"
699000,2920,"98052"
655000,2550,"98052"
741000,3370,"98052"
644000,2420,"98052"
636000,2390,"98052"
652000,2500,"98052"
657000,2550,"98052"
811000,3670,"98052"
613000,2150,"98052"
374000,2406,"98030"
386000,2643,"98030"
394000,2980,"98030"
374000,2406,"98030"
286000,2130,"98001"
443000,2280,"98034"
235000,1770,"98030"
818000,1600,"98112"
1420000,2980,"98112"
1015000,2500,"98112"
2044000,4300,NA
1486000,3620,"98112"
164000,1600,"98002"
294000,2290,"98030"
309000,2490,"98092"
536000,2330,"98052"
460000,1830,"98053"
542000,2630,"98053"
1330000,3721,"98005"
1451000,5170,"98005"
775000,3330,"98072"
673000,2800,"98072"
1207000,4640,"98072"
864000,3410,"98072"
989000,2350,"98112"
765000,3060,"98112"
1191000,3680,"98112"
714000,1320,"98112"
587000,1660,"98112"
952000,2900,"98112"
1284000,3310,"98112"
666000,1730,"98112"
765000,2140,"98112"
521000,1640,"98112"
996000,2210,"98112"
1243000,4110,"98112"
1604000,4340,"98112"
1133000,3140,"98112"
1121000,3520,"98112"
776000,2480,"98112"
585000,1470,"98112"
1305000,4880,"98112"
1111000,4440,"98112"
1047000,1910,"98112"
950000,3600,"98112"
781000,2030,"98112"
793000,1960,"98112"
924000,2420,"98112"
682000,2660,"98052"
587000,2390,"98052"
615000,2620,"98052"
652000,3010,"98052"
318000,2260,"98042"
166000,930,"98108"
150000,690,"98108"
112000,720,"98002"
183000,1200,"98002"
180000,1190,"98002"
243000,480,"98002"
243000,1330,"98002"
196000,1750,"98002"
543000,2470,"98052"
589000,3270,"98052"
401000,1370,"98052"
531000,2350,"98052"
451000,2200,"98052"
422000,1850,"98052"
425000,1850,"98052"
451000,1820,"98052"
421000,1590,"98052"
569000,1510,"98040"
784000,3060,"98040"
980000,2910,"98112"
1379000,2720,"98112"
1896000,3090,"98112"
1629000,4130,"98112"
1007000,1830,"98112"
1131000,2190,"98112"
177000,1520,"98002"
309000,2490,"98092"
312000,2570,"98092"
319000,2660,"98092"
510000,1870,"98053"
509000,2070,"98052"
840000,3660,"98072"
851000,3320,"98072"
632000,3320,"98053"
271000,2200,"98031"
273000,2490,"98030"
303000,3040,"98030"
261000,1950,NA
250000,1610,"98056"
800000,1930,"98102"
872000,2830,"98102"
1042000,2870,"98102"
846000,2920,"98112"
553000,2180,"98052"
562000,2220,"98052"
644000,2820,"98052"
652000,3000,"98052"
318000,2330,"98042"
204000,930,"98108"
133000,790,"98002"
478000,1860,"98052"
524000,2730,"98052"
564000,2660,"98052"
510000,2080,"98052"
475000,1800,"98052"
518000,2130,"98052"
443000,1730,"98052"
433000,2300,"98052"
182000,1670,"98092"
207000,1710,"98092"
238000,1530,"98108"
921000,2910,"98040"
569000,1510,"98040"
584000,1490,"98040"
746000,2940,"98040"
452000,1970,"98136"
547000,1920,"98136"
608000,1880,"98117"
397000,980,"98117"
440000,1360,"98117"
617000,2320,"98117"
705000,2270,"98117"
736000,3010,"98117"
883000,3150,"98117"
524000,1490,"98117"
919000,4290,"98117"
537000,2300,"98117"
556000,2260,"98117"
477000,1160,"98117"
475000,1940,"98117"
693000,2600,"98117"
1239000,3130,"98117"
362000,1510,"98107"
267000,1440,"98107"
435000,1090,"98107"
627000,3660,"98107"
397000,830,"98107"
439000,1270,"98107"
480000,1330,"98107"
518000,2150,"98107"
414000,1330,"98107"
436000,2000,"98136"
304000,890,"98136"
452000,1510,"98136"
452000,890,"98136"
427000,1420,"98136"
397000,2100,"98136"
442000,1740,"98126"
575000,1690,"98105"
816000,3450,"98103"
613000,1210,"98116"
950000,1680,"98116"
226000,1200,"98108"
221000,930,"98146"
221000,1010,"98146"
248000,3280,"98146"
162000,1010,"98146"
285000,1010,"98055"
196000,1150,"98055"
214000,1510,"98055"
267000,2080,"98055"
275000,2050,"98055"
249000,2000,"98055"
333000,2720,"98055"
258000,1500,"98055"
610000,1510,"98040"
705000,3020,"98040"
384000,1900,"98136"
305000,930,"98136"
307000,1010,"98136"
378000,1290,"98136"
520000,2200,"98136"
654000,2720,"98136"
618000,2740,"98136"
271000,1500,"98126"
261000,1130,"98146"
220000,2640,"98168"
132000,600,"98168"
224000,1700,"98168"
535000,3483,"98168"
190000,1460,"98168"
248000,1340,"98168"
150000,1180,"98168"
205000,1180,"98168"
192000,1150,"98168"
249000,1980,"98168"
218000,2160,"98188"
180000,1520,"98188"
202000,1630,"98188"
1568000,4130,"98112"
1816000,5020,"98112"
1174000,2700,"98112"
643000,1960,"98112"
1396000,4980,"98112"
1058000,2280,"98112"
1166000,3350,"98112"
607000,1370,"98112"
1306000,2650,"98112"
771000,500,"98112"
771000,2500,"98112"
860000,3120,"98112"
642000,1490,"98112"
1156000,3650,"98112"
869000,2840,"98112"
730000,1260,"98112"
1393000,2720,"98112"
1285000,3040,"98112"
1023000,2710,"98112"
1124000,3820,"98112"
752000,2030,"98112"
761000,2480,"98112"
846000,2220,"98112"
769000,2410,"98112"
543000,2270,"98136"
505000,1510,"98136"
672000,1960,"98136"
320000,2210,"98126"
212000,850,"98126"
352000,2340,"98168"
231000,1510,"98168"
213000,2260,"98168"
274000,2380,"98168"
125000,1620,"98168"
412000,3510,"98168"
283000,1240,"98168"
283000,640,"98168"
552000,3620,NA
229000,1440,"98168"
396000,3190,"98168"
394000,3190,"98168"
315000,2500,"98168"
224000,2710,"98168"
96000,600,"98188"
306000,2130,"98188"
180000,1500,"98168"
301000,2010,"98168"
207000,1700,"98168"
485000,2380,"98107"
387000,1200,NA
402000,1380,"98117"
401000,1210,NA
417000,1450,"98107"
412000,1270,NA
422000,1370,NA
333000,1050,"98107"
525000,2050,"98103"
796000,3480,"98117"
537000,2150,"98117"
521000,1980,"98117"
858000,2710,"98117"
368000,880,"98117"
590000,2650,"98117"
721000,2230,"98117"
925000,3530,"98117"
1117000,3120,"98117"
158000,1070,"98002"
218000,2420,"98002"
573000,1830,NA
813000,2150,"98103"
537000,2220,"98103"
362000,870,"98103"
341000,2070,"98055"
301000,1180,"98055"
235000,1320,"98055"
195000,1000,"98055"
224000,1300,"98055"
371000,1950,"98058"
260000,1630,"98055"
318000,1680,"98055"
580000,1590,"98122"
717000,2940,NA
757000,3850,NA
1058000,4630,"98075"
1041000,5220,"98075"
1077000,4880,"98075"
760000,3140,"98075"
833000,4320,"98075"
794000,3480,"98075"
858000,4100,"98075"
774000,3200,"98075"
393000,4810,NA
310000,1630,NA
314000,1720,NA
301000,1600,NA
321000,1820,NA
4266000,6660,"98040"
935000,2850,"98040"
1037000,2480,"98040"
3292000,4050,"98040"
2986000,4050,"98040"
284000,1490,"98146"
269000,1050,"98146"
307000,2030,"98146"
280000,1570,"98059"
308000,2180,"98042"
625000,4250,"98023"
221000,1770,"98023"
261000,2720,NA
233000,2130,NA
213000,1600,NA
251000,2660,NA
239000,2380,NA
496000,1680,"98116"
564000,1830,"98116"
853000,3720,"98116"
271000,1940,"98032"
239000,1630,"98032"
141000,2010,"98032"
263000,2320,"98032"
1522000,3600,"98112"
1296000,3810,"98112"
1353000,3020,"98112"
1982000,5110,"98112"
1614000,3330,"98112"
978000,2660,"98112"
589000,2170,"98112"
644000,2040,"98112"
837000,2480,"98112"
726000,2040,"98112"
619000,2180,"98112"
796000,3190,"98112"
568000,2150,"98112"
714000,1970,"98112"
1555000,4410,"98102"
1323000,3170,"98112"
205000,1630,"98055"
203000,910,"98055"
144000,630,"98055"
317000,2390,"98055"
213000,1310,"98031"
649000,2720,"98177"
648000,2440,"98177"
612000,2360,"98177"
304000,2110,"98188"
385000,2670,"98188"
238000,1650,"98188"
272000,2040,"98188"
205000,1920,"98188"
4174000,5370,"98040"
1061000,3550,"98040"
307000,2180,"98042"
323000,2520,"98042"
296000,1920,"98042"
307000,2180,"98042"
319000,2520,"98042"
647000,4930,"98023"
209000,1200,"98023"
83000,2020,NA
216000,1770,NA
237000,2130,NA
243000,2390,NA
243000,2410,NA
457000,1560,"98116"
472000,2050,"98116"
742000,2820,"98116"
558000,1440,"98116"
424000,1520,"98126"
322000,1820,NA
321000,1820,NA
212000,1670,"98023"
227000,2270,"98023"
172000,1330,"98023"
511000,1530,"98115"
192000,1300,"98023"
936000,2850,"98033"
368000,1370,"98074"
383000,1400,"98074"
443000,1870,"98074"
789000,3250,NA
674000,2780,"98074"
578000,2650,"98074"
986000,5960,"98074"
508000,2420,"98033"
762000,3040,NA
667000,2440,"98033"
536000,2000,"98033"
811000,3350,"98033"
549000,2200,"98033"
319000,1380,"98052"
455000,2550,"98052"
625000,2660,"98052"
765000,2650,"98103"
530000,1630,"98103"
689000,2190,"98103"
479000,1340,"98103"
594000,1620,"98103"
594000,860,"98103"
429000,1200,"98103"
660000,1670,"98103"
842000,2290,"98103"
871000,2210,"98103"
487000,1180,"98103"
456000,990,"98103"
568000,1630,"98103"
616000,1460,"98103"
295000,2010,"98055"
289000,2060,"98055"
593000,3810,"98116"
616000,3340,"98116"
457000,1940,"98116"
458000,1830,"98116"
496000,2500,"98116"
409000,1040,"98005"
420000,1560,"98005"
493000,2580,"98034"
429000,1800,"98126"
492000,2346,"98126"
431000,1810,"98126"
590000,2210,"98136"
255000,580,"98103"
200000,1240,"98030"
234000,1680,"98030"
437000,2280,"98027"
133000,1180,"98168"
222000,1350,"98055"
212000,1100,"98055"
252000,1930,"98055"
429000,1350,NA
429000,2387,NA
356000,2750,"98055"
280000,2490,"98055"
235000,1340,"98055"
306000,2670,"98055"
306000,2670,NA
216000,1040,"98055"
210000,610,"98055"
379000,2650,NA
247000,1340,"98055"
492000,1330,"98103"
606000,1970,"98177"
486000,1365,"98122"
336000,1320,"98028"
333000,2280,"98028"
355000,1530,"98034"
961000,1720,"98199"
1174000,1810,"98199"
963000,2510,"98199"
2301000,2400,"98199"
826000,1520,"98199"
447000,1090,"98199"
1402000,2700,"98199"
900000,3740,"98199"
664000,1570,"98199"
1323000,3310,"98199"
1464000,3090,"98199"
1247000,4080,"98199"
859000,1780,"98199"
979000,2520,"98199"
1278000,3550,"98199"
1425000,3790,"98199"
1073000,3830,"98199"
999000,2790,"98199"
946000,2520,"98199"
581000,2710,"98126"
474000,2240,"98126"
365000,1150,"98126"
461000,1490,"98136"
404000,1003,"98126"
638000,2130,"98105"
435000,890,"98105"
268000,2250,"98030"
573000,2660,"98034"
594000,2720,"98034"
149000,1080,"98146"
214000,1790,"98146"
168000,1240,"98146"
160000,720,"98146"
228000,1350,"98055"
208000,1270,"98055"
293000,2780,"98055"
170000,820,"98055"
325000,1660,NA
260000,1370,"98055"
260000,1510,"98055"
240000,1900,"98055"
225000,1320,"98055"
247000,1900,"98055"
616000,1830,"98112"
781000,2070,"98112"
589000,2410,"98112"
648000,1970,"98112"
749000,1690,"98112"
507000,1540,"98112"
725000,2200,"98112"
612000,2360,"98112"
1056000,3080,"98112"
830000,2290,"98112"
645000,1740,"98112"
710000,1700,"98112"
554000,1630,"98112"
513000,1820,"98112"
700000,3910,"98112"
3584000,8495,"98112"
244000,1420,"98055"
271000,1650,"98055"
187000,1510,"98055"
163000,730,"98055"
255000,1690,"98055"
178000,1000,"98055"
150000,850,"98055"
250000,2210,"98031"
631000,3240,"98053"
292000,2670,"98031"
279000,2383,"98031"
282000,2415,"98031"
281000,2670,"98030"
286000,2110,"98056"
250000,1610,"98056"
712000,1530,"98112"
705000,1590,"98112"
2217000,4940,"98102"
1131000,3180,"98102"
1145000,4150,"98102"
1685000,3670,"98112"
736000,2040,"98112"
1685000,4290,"98112"
1140000,2780,"98112"
2207000,8650,"98112"
734000,1670,"98112"
1464000,4540,"98112"
792000,3660,"98112"
1309000,3840,"98112"
1033000,3580,"98112"
1535000,3270,"98112"
567000,1660,"98112"
546000,1560,"98122"
736000,3290,NA
1216000,4930,"98075"
1212000,5250,"98075"
1021000,4220,"98075"
1021000,4380,"98075"
802000,3550,"98075"
756000,3150,"98075"
753000,3140,"98075"
768000,3560,"98075"
794000,3280,"98075"
796000,3560,"98075"
766000,3150,"98075"
1092000,4020,NA
868000,4730,NA
309000,1630,NA
354000,2390,NA
249000,2590,"98003"
218000,1630,"98003"
214000,1750,"98003"
199000,1280,"98023"
212000,1680,"98023"
173000,990,"98023"
280000,1770,"98031"
1045000,3200,"98199"
712000,2190,"98199"
881000,3220,"98199"
879000,1820,"98199"
393955,3480,"98053"
380000,2290,"98133"
471000,1430,"98133"
397000,1340,"98133"
277000,960,"98133"
324000,1670,"98133"
436000,2230,"98133"
370000,1970,"98133"
354000,1850,"98133"
372000,2130,"98133"
414000,2250,"98133"
306000,1060,"98133"
368000,2090,"98133"
387000,2050,"98133"
386000,2330,"98133"
329000,2170,"98034"
248000,1000,"98034"
310000,1490,"98034"
295000,1680,"98034"
757000,2950,NA
239000,1670,"98031"
235000,1750,"98031"
197000,1080,"98031"
235000,1420,"98031"
781000,3790,"98177"
527000,1565,NA
304000,1520,"98028"
370000,1860,"98028"
1094000,2910,"98199"
637000,440,"98199"
855000,2930,"98199"
1119000,2720,"98199"
2267000,4770,"98199"
810000,2840,"98199"
622000,2730,"98053"
744000,1340,"98133"
312000,1020,"98133"
389000,1700,"98133"
281000,790,"98133"
347000,1860,"98133"
237000,850,"98133"
314000,1400,"98133"
271000,1020,"98133"
331000,1620,"98133"
379000,2108,NA
228000,1340,"98055"
224000,1180,"98055"
252000,1910,"98055"
220000,1150,"98055"
576000,1530,"98103"
1049000,4630,"98075"
1000000,4410,"98075"
818000,4580,"98075"
983000,4330,"98075"
853000,4320,"98075"
1051000,4970,"98075"
1020000,4240,"98075"
1032000,4840,"98075"
767000,3180,"98075"
788000,3490,"98075"
769000,3190,"98075"
815000,3720,"98075"
803000,3660,"98075"
796000,3490,"98075"
775000,3200,"98075"
1339000,5190,NA
1206000,5840,NA
1202000,4970,NA
330000,2500,"98031"
681000,1790,"98115"
192000,1330,"98003"
204000,1550,"98003"
221000,1410,"98003"
193000,1320,"98003"
